Organization Name,Organization Name URL,Categories,Headquarters Location,Description,CB Rank (Company)
Flip,https://www.crunchbase.com/organization/flip-5,"Leasing, Mobile, Peer to Peer, Real Estate","New York, New York, United States",Marketplace for long term sublets ,"3,089"
FinancialForce,https://www.crunchbase.com/organization/financialforce-com,"Accounting, Cloud Computing, Human Resources, Software","San Francisco, California, United States",FinancialForce builds cloud back-office applications for Salesforce CRM,"3,121"
FreightHub,https://www.crunchbase.com/organization/freighthub,"Logistics, Shipping, Supply Chain Management","Berlin, Berlin, Germany",The digital freight forwarder for the 21st century,"3,143"
Frame.io,https://www.crunchbase.com/organization/frame-io,"iOS, Media and Entertainment, Video","New York, New York, United States","Frame.io is an online platform that enables its users to privately upload, review, and share video with their teams.","3,194"
Filecoin,https://www.crunchbase.com/organization/filecoin,"Bitcoin, Data Storage, Electronics, Network Security","Palo Alto, California, United States",Filecoin is a data storage network and electronic currency based on Bitcoin.,"3,226"
Futu Securities,https://www.crunchbase.com/organization/futu-securities,"Finance, Financial Services, FinTech, Online Auctions, Trading Platform","Hong Kong, Hong Kong Island, Hong Kong",Futu Securities is an online brokerage platform that enables Chinese individual investors to trade U.S. and Hong Kong-listed stocks.,"3,319"
Feather,https://www.crunchbase.com/organization/feather-2,"E-Commerce, Furniture, Lifestyle","New York, New York, United States",Feather is a furniture subscription service for people who aspire to live light.,"3,341"
Festicket,https://www.crunchbase.com/organization/festicket,"E-Commerce, Music, Travel","London, England, United Kingdom","Festicket is world's leading marketplace to discover and book music festival experiences, including ticket, accommodation, transport, etc..","3,349"
Fishbrain,https://www.crunchbase.com/organization/fishbrain,"Analytics, Big Data, Leisure, Social Media, Social Network, Sports","Stockholm, Stockholms Lan, Sweden",Fishbrain helps people catch more and bigger fish and become better anglers - today and tomorrow.,"3,350"
Fitbay,https://www.crunchbase.com/organization/fitbay,"E-Commerce, Fashion, Private Social Networking","New York, New York, United States",Fitbay is a free photo sharing application that lets you see what people with your body and style are wearing.,"3,353"
FIGS,https://www.crunchbase.com/organization/figs,"Consumer Goods, Fashion, Health Care, Retail","Los Angeles, California, United States",FIGS creates the highest quality medical apparel in the world.,"3,357"
Frequency Therapeutics,https://www.crunchbase.com/organization/frequency-therapeutics,"Biotechnology, Genetics, Medical","Woburn, Massachusetts, United States",Frequency Therapeutics develops small molecule drugs that activate progenitor cells within the body to restore healthy tissue.,"3,441"
FlightCar,https://www.crunchbase.com/organization/flightcar,"Internet, Sharing Economy, Travel","San Francisco, California, United States",FlightCar inspires and enables local owners and visitors to come together to list and rent each other’s unique cars at airports nationwide.,"3,442"
FastPay,https://www.crunchbase.com/organization/fast-pay-partners,"Digital Media, Finance, FinTech","Los Angeles, California, United States",FastPay is the definitive financial platform for digital media.,"3,502"
"Factom, Inc.",https://www.crunchbase.com/organization/factom,"Bitcoin, Enterprise Software, FinTech, Information Technology","Austin, Texas, United States",Factom is way to decentralize the worlds information using the Bitcoin Blockchain.,"3,545"
FATMAP,https://www.crunchbase.com/organization/fatmap,"3D Technology, Mapping Services, Navigation, Sports","Berlin, Berlin, Germany","The outdoor adventure platform and mapping technology for better, safer adventures.","3,655"
Finlab AG,https://www.crunchbase.com/organization/finlab-ag,"Cryptocurrency, Finance, Financial Services, Incubators, Venture Capital","Frankfurt, Hessen, Germany",FinLab AG is a large German company builders and investors in the financial services technology sector.,"3,661"
Fantom Foundation,https://www.crunchbase.com/organization/fantom-foundation,Blockchain,"Seoul, Seoul-t'ukpyolsi, South Korea",FANTOM is the world's first DAG based smart contract platform.,"3,693"
Fractal Analytics,https://www.crunchbase.com/organization/fractal-analytics,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Consulting, Machine Learning","San Mateo, California, United States",Fractal is an analytic company providing information and consultancy services to organizations for data-driven decision-making.,"3,781"
FSAstore.com,https://www.crunchbase.com/organization/fsa-store,"E-Commerce, Medical, Shopping","New York, New York, United States",FSAstore.com is a one-stop destination for FSA-eligible products allowing clients to purchase tax-free medical products.,"3,830"
Faira,https://www.crunchbase.com/organization/faira,"Real Estate, Residential, Service Industry","Kirkland, Washington, United States",Faira is a real estate technology platform that is revolutionizing the way people buy and sell homes.,"3,833"
Forestry,https://www.crunchbase.com/organization/forestry,Information Technology,"Canada, North America",Forestry.io’s content management system is meant to simplify posting and updating material processes on static websites.,"3,862"
Five Below,https://www.crunchbase.com/organization/five-below,"Retail, Sales, Shopping","Philadelphia, Pennsylvania, United States","Five Below, Inc. operates a chain of retail stores in the United States. It offers sporting goods, games, wearables and jewelry,","3,896"
ForwardX Robotics,https://www.crunchbase.com/organization/forwardx,"Information Services, Information Technology, Robotics","Beijing, Beijing, China",ForwardX Robotics specializes in R&D of computer vision robots that apply to consumer and business products.,"3,931"
Fortscale,https://www.crunchbase.com/organization/fortscale,"Analytics, Big Data, Machine Learning, Security, Software","San Francisco, California, United States","Fortscale Security Ltd., the innovator in machine learning-based User & Entity Behavior Analytics (UEBA) for security","3,957"
Flow,https://www.crunchbase.com/organization/flow-8,"E-Commerce, Internet, Supply Chain Management","Hoboken, New Jersey, United States",Flow makes international e-commerce as simple as domestic.,"3,971"
Fauna Inc.,https://www.crunchbase.com/organization/fauna-2,"Database, Information Technology, Software","San Francisco, California, United States",FaunaDB is a transactional NoSQL database that guarantees data correctness in global environments without operational complexity.,"4,005"
Formation,https://www.crunchbase.com/organization/takt,"Business Intelligence, Communications Infrastructure, Machine Learning, Personalization","San Francisco, California, United States",Formation distills customer data into uniquely tailored experiences; we orchestrate physical & digital exchanges into one seamless journey.,"4,023"
Fyusion,https://www.crunchbase.com/organization/fyusion,"3D Technology, Android, Artificial Intelligence, Augmented Reality, Automotive, E-Commerce, Enterprise Software, iOS, Machine Learning, Virtual Reality","San Francisco, California, United States",Fyusion applies 3D computer vision and machine learning expertise to make images as intelligent as they are beautiful.,"4,049"
Frontier Developments,https://www.crunchbase.com/organization/frontier-developments,"Developer Tools, Gaming, Video Games","Cambridge, Cambridgeshire, United Kingdom",Frontier is one of the world's leading game developer,"4,053"
Fisdom,https://www.crunchbase.com/organization/fisdom,"Financial Services, FinTech, Information Technology","Bangalore, Karnataka, India",Fisdom is a Bangalore-based finance startup that offers investment advisory services through an application.,"4,054"
Fig,https://www.crunchbase.com/organization/fig-4,"Crowdfunding, Publishing, Video Games","San Francisco, California, United States",Fig is a community powered publisher of video games. We’re innovating on a new publishing model to create great video games.,"4,061"
FoodLogiQ,https://www.crunchbase.com/organization/foodlogiq,"Food and Beverage, Software, Supply Chain Management","Durham, North Carolina, United States","FoodLogiQ is transforming how we analyze our entire supply chain, helping us find areas ripe for efficiency and improvement.","4,073"
FILLD,https://www.crunchbase.com/organization/filld,"Apps, Oil and Gas, Service Industry","Mountain View, California, United States","Filld is an app-based service that delivers gas to your car—day or night, at work or at home—so you never have to stop for gas again.","4,080"
